,reviews,date_reviews,rating
3116,"Original review: March 29, 2018Udemy is a classic example of corporate greed. I have taken courses and produced one. So I have seen the platform from different perspectives. The initial intention of the platform has been lost in a sea of greed. Numbers are their only concern, as Udemy only cares about data and money. They offer outrageous discounts which devalue the course value. They allow people to give a review of a course after 10 minutes of content. They have made instructors so stressed about reviews and registrations, that there is no point in focusing on quality content and developing the learning experience. Unfortunately, the learners are not getting the best material because there is no real incentive to put together quality content. So everybody loses because Udemy just wants a bunch of students enrolled and data. The platform was probably meaningful when it began. But scaling up and expanding became the priority, so now it is no longer a fun learning environment.
                    Read full review
                ","Original review: Oct. 27, 2018",2
3117,"Original review: March 22, 2018I understand you can not get a refund of courses past 30 days but of courses you never used or touched. You should be able to exchange or as they call it credits. None was offered to me both times I spoke to their support. It's only chat so believe you can't talk to a live human ever because of its all offshore handling per usual. They are all called Francisco for whatever reason. NO HELP and lastly the guy called me a sir the second time around. I am a woman. Blatant disregard for their own product and no service. Don't buy unless you know and are able to figure out in 30 days!","Original review: Oct. 25, 2018",1
3118,"Original review: March 10, 2018I purchased a course using iOS app and first they charged me more than what was listed on site. When I contacted them, they refunded me extra as Udemy credit which I have to use within 6 months. And then few days later they charged me again for $5 more than the initial costing. So basically I paid twice for same course and that too more than listed price. I am not sure what’s going on. If the system is broken, they should refund the amount on CC they charged to and not in Udemy credit. I strongly suggest DON'T use their app. That’s crap. A learning site whose app is broken. I used to be a big fan of this site but I am sure I am NOT going to use them or refer them to anyone.","Original review: Oct. 7, 2018",1
3119,"Original review: Feb. 23, 2018You should never tried them with your personal and credit card information. They don't care about their customers or their information. I had been using the service for almost one year. Initially purchased more than 10 courses. One fine day, my account was suspended and when I inquired about it - they terminated it. I asked for reason and I was just provided a link to policy with no reference to offence. The only way I could contact was through a trashy chat window where a person with fake names would keep reading the stupid script. I was told that the reason couldn't be disclosed and when I asked for my refund for the courses I was told that the courses were gone. It is disgusting how they think they can fool the customer. My concern was what if someone misused my account on their system and my personal information was compromised. They don't even have decency to alert me or let me know the reason why the account was terminated. I will never do business with them and would advise others to also stay away from them!!!
                    Read full review
                ","Original review: Sept. 6, 2018",1
3120,"Original review: Jan. 24, 2019Bought the course. Paid it. No history on purchase. Don't know where else to look to download info or password. Just gone. Did send an email to instructor but comes back unfound. Can somebody please tell me where to look and what to do. I am from South Africa and loved the above course. But just feel not getting anything and trust it is not a scam. Will have payment reversed tomorrow.","Original review: Aug. 11, 2018",1
3121,"Original review: Jan. 13, 2019I bought from Udemy around 4 course long time ago. Today I going to buy 3 more courses, however the prices before I log in (New PC) was 14cad. But after I logged in the price jumped to 25CAD. Now, I canceled my purchase and will look into other sites. Below is a screenshot for the price before and after I logged in. https://imgur.com/a/8239DfQ.","Original review: Aug. 10, 2018",1
3122,"Original review: Dec. 28, 2018Price was listed as US$29.99 and $19.99 with both discounted to US$10.99. Don't fall for this trap. Even at the discounted rate it equates to about $1.00 per minute of viewing time. I have since found other QGIS training courses on YouTube which are far more comprehensive and have no charge. I logged in to become an instructor to discover how payments are made- most of the funds go to the instructor according to the web-page but I have since discovered this is not true. This site is nothing but a money grabbing front. I will not be using them again and reading other comments will be checking my debit card for unauthorized deductions.","Original review: Aug. 3, 2018",1
3123,"Original review: Dec. 19, 2018Half year ago I bought 4 courses on Udemy. During the past time, I was able to learn and had no issues with the site functionality whatsoever. About a week ago all of a sudden I was not able to enter the site so I tried to recover my password and clicked to send further instructions to my email address. But apparently Udemy had sort of a bug and the email wasn't sent. I tried several times and waited over 24 hours but nothing appeared in my inbox. Then obviously stupid idea came to my mind - I decided to synchronize my google account with Udemy since I used the same email for it. I thought that it will recover my access to all the courses. But output was opposite. All my courses deleted and the same thing happened to my purchase history. Now I am fighting Udemy support struggling to get this problem resolved, over a week passed but there is still no adequate response from them. I provided all the required information, as transaction id's, confirmation emails from Google and Udemy but still we are going around in a circle with no result. I regret that I have decided to use their service. Their support is very low level and they don't care about their clients.
                    Read full review
                ","Original review: June 21, 2018",1
3124,"Original review: Dec. 15, 2018I've been purchasing and enjoying courses on Udemy for many years. Lately, it seems as if something is very amiss. A few weeks ago, I placed one course in my shopping cart then diverted to Paypal to pay for the purchase. Once the purchase had been completed, I realized that I had actually been charged for two courses when I never ordered a bundled product. Today, I placed a course in my shopping cart priced at $10.00. I began to start to pay when I realized that they were trying to charge me $14.99 and that's the last straw. I won't be back. Business must be bad for Udemy for them to be resorting to such shenanigans.","Original review: June 20, 2018",1
3125,"Original review: Dec. 14, 2018I purchased course from Udemy app on 12/12/2018. The bank account got debited but there were no history found in Udemy or in Google play or in DirecPay. I sent screenshot of my bank transaction, but no help from Udemy or DirecPay. My bank statement showing clearly payee name ""DirecPay"". I am from India and feeling helpless. My phone number is **. Anyone can help me pls.","Original review: June 19, 2018",1
3126,"Original review: Dec. 8, 2018I purchased a 2 bundle course from this company on Dec 3rd 2018. I did the transaction through PayPal... After 5 days of writing and responding to emails, I gotten nowhere. The customer service Dept. (if there really is one?) keeps requesting my particular issue which is paying for, but not receiving the courses requested. Basically, I've wasted time dealing with this company. They do not have a telephone number to speak to a representative. They only have emails that I've received seem to be auto-generated...but there is no clear solution here. In sum, I'm requesting a credit from PayPal and will look elsewhere from now on. PLEASE, don't waste your time.","Original review: June 14, 2018",1
3127,"Original review: Dec. 3, 2018I thought they were a good website at first. Took interest in a couple of courses I liked. One course was great. I Received a certificate and a discount voucher after I inquired about the course so they charge me £5.99. A month later I chose another course learning hypnosis and past life regression. The course was good in itself and again another certificate but no certificate was issued and an error so had to email support and when they sent the certificate it was not the same as the one in the download. This course cost me £9.99 and after you completed it you would receive a discount code for 75% off the next course. But when you choose the next course from the same lady doing the past life hypnosis the course price had gone up to £29.99 so you would still have to pay the same. Then a couple of weeks later I logged back in to udemy.com Only to find that every course price had sky rocketed up to £59.99. I initially thought I was seeing things but my partner verified the price of nearly £60 pound was true. I even took screen shots on my tablet to contact the company to ask why they are being greedy. I went onto Google Play and downloaded their application and all their courses were £9.99 but when I logged in they were £59.99. I log back out and the price goes down. I left them some feedback on Google explaining this and they never replied to my feedback left for them on the Play Store.People need to be very careful that they don't get sucked in by this rip off company. It clearly proves that they're out to try and con the people who buy their courses. There's no way of getting In Touch with the people who run this website. They don't care about their consumers but one thing I do know for sure is THEY'RE LAUGHING ALL THE WAY TO THE BANK. People need to be very careful when purchasing courses and double check the price because if Udemy think for one second you're going to pay they're going to hike up their prices hoping you click the buy now because once you press that pay now they take control of your funds in your bank and you won't get it back. I nearly fell prey to their con. Luckily I noticed the price increase and got a second opinion and had to let people know what Udemy had done so it doesn't happen to them.
                    Read full review
                ","Original review: June 10, 2018",1
3128,"Original review: Dec. 2, 2018Respected Dr. Junaid, Thank you very much to educate me. I really appreciate your Lectures also its belongs to the real world application. I will strong recommended to everyone follow respected Dr. Junaid.","Original review: June 2, 2018",5
3129,"Original review: Dec. 1, 2018I am not sure what kind of an education provider these people are, they are just in to churn up the volume and collect cash as quickly as possible than to improve user experience and customer satisfaction. They have awful administrative support and customer service. They have no phone contact, they don't correspond with people - they just want to collect money and you take your chances and send you emails to resolve issues like a robot (for all you know, it is a robot or a human imitation of one).Udemy could have been a great platform and could be one of the best but they have turned this into a complete ""quick and dirty"" customer acquisition without paying any attention whatsoever to ensure customer satisfaction. I have had so many billing issues, refund issues, platform issues and on and on and there is not enough space to write all my grievances but lest be assured that at the current rate, this business won't survive and you are better off paying some other provider because I haven't seen any improvement since I have signed up on this more than a few years ago. Sadly, it has only deteriorated. Even if it costs a bit more, you are better off with another provider as I have lost hope in Udemy.
                    Read full review
                ","Original review: April 29, 2018",2
3130,"Original review: Nov. 7, 2018I had never heard of Udemy until today. I have a credit card I have **NEVER** used and noticed a close to $200 charge on it. Initially I thought it might be a renewal fee, but it wasn't a round number. If it had been a card I use, I probably wouldn't have noticed at all, but in 4 years, the only charges ever placed on this particular card were on 22 Oct 2018 - multiple charges in Euros. The website looks fake to me.","Original review: March 31, 2018",1
3131,"Original review: Oct. 27, 2018I am trying to purchase course from Udemy and I am unable to proceed through payment with any of my card, not even through Paypal account. They don't provide a contact number to contact them. I have raised a ticket and I am waiting for their response. No one contacted me till now. It's just wastage of time. I tried to resolve the payment error in all possible ways I can. But it is of no use. Whatever we try it simply says, ""CONTACT UDEMY."" Highly dissatisfied with my experience with Udemy.","Original review: March 29, 2018",1
3132,"Original review: Oct. 25, 2018The E-Color learnings and online course was easy to navigate and I could come and go at times that suited me and my schedule. The presentation and content was great with ease of use, with the contestant temperature checks to ensure that you understand the content before moving forward. This is definitely well worth it.","Original review: March 22, 2018",5
3133,"Original review: Oct. 7, 2018The other day while on a call I noticed several emails from Udemy. Upon reading these emails I found that my account had excessive charges made to it using credit cards on file with Udemy. I logged into my account, removed the credit cards, and as I was going to change my password I was kicked out of my profile. I received an email stating that my email address was changed, not to validate the change but that it was changed. Nice. So in the interim I called my credit card companies, made fraud claims with them regarding the charges, went back and opened support incidents with Udemy. This morning I received an email asking for a screenshot of the notice of email change and they also wanted ""the last four of the credit cards, how my name appears, and the expiry date. ""Who the hell asks for an expiry date, a bit unprofessional."" I respond with the screenshot but I refuse to divulge the other information. The amount was also in excess of $1300 that was charged. I have not heard anything back from Udemy. Also there is no phone number to call, what the hell is going on here, can't find any public information about this company, nothing. Also with most online retailers that you have a credit card saved with their website, on purchases they will ask you to verify the 3 or four number code associated with the card, guess Udemy doesn't do that. I have not heard any thing back from them since my first reply to their request. Next stop the BBB.
                    Read full review
                ","Original review: March 10, 2018",1
3134,"Original review: Sept. 6, 2018I am surprised to read bad experiences about Udemy. I've found it 2 weeks ago through an internet research. I bought a few courses and some others for free. I had a direct access with immediate possibility to start any courses. The free ones are not so good and were for me unuseful... I bought it to trust my own knowledges... one of the non-native English trainer is awful... but the course was for free.... so whatever!I just finished one course I bought and I am completely happy with that! The trainer was clear, I had a lot of documents to download in order to complete the course. Some documents sum up info, some others are extra information. So TOP! I am happy with the quite quick interraction with the other students and trainers. UDEMY is the 3rd ""Academy"" for online courses I connect. And I like it! Of course the certification you obtain at the end is not an recocgnized certification, but the courses I bought are anyway not knowledge that are certified. If I subscribe for the same in another school saying ""Certification"" it is anyway not recognized and I will pay a huge more amount of money. So for me, UDEMY is OK. I am used to learn by myself. I am excited to continue with the other courses I bought.
                    Read full review
                ","Original review: Feb. 23, 2018",4
3135,"Original review: Aug. 11, 2018I am not able to login to my Udemy account. Actually my Gmail account was hacked and I have successfully recovered my account. But Udemy has blocked the account. After going through my mails I came to know that Udemy has disconnected my account for some credits. I see some Udemy credits which were not asked by me. I gave proper reason, but still Udemy is not unblocking my account!!! There is no reply from the Udemy support, they just close the ticket without any answer.","Original review: Jan. 24, 2019",1
3136,"Original review: Aug. 10, 2018I cannot access a course (Project+) on Udemy that I had paid for last month because I deleted Facebook. You cannot reach these people unless you log in! They are a ripoff and will take your money and give you nothing!","Original review: Jan. 13, 2019",1
3137,"Original review: Aug. 3, 2018The course I bought, I later found on YouTube for free. It turns out that someone has stolen the content and faked their identity as the instructor. Reported this to Udemy and wanted my money back, got no response. Not only they allow stolen content on their platform and charge money for it, they refuse to do anything about it.","Original review: Dec. 28, 2018",1
3138,"Original review: June 21, 2018A prime example of customer abuse for money. I've used this platform as an instructor and to see what my competitors are doing I've used it as a customer. Udemy keeps the courses locked, and take a lot of money from the courses I SELL. They only care about money & never responds to the tickets I leave. I've successfully taught on Udemy for sometime, but do not want to do any more business with this company for now. I'm moving my courses to other platforms, even YouTube allows medium sized instructors to make more from ads. This platform was without competition for too long, they don't care about the customers anymore because they're big. Their competitors like BitDegree or Khan Academy are closing the gap fast, and offering better courses for lower price. And treat their instructors better!","Original review: Dec. 19, 2018",2
3139,"Original review: June 20, 2018I purchased this course (Become a great singer, Your complete Vocal Training System) and paid the £19.99 by PayPal. I have not had a receipt from Udemy, no course materials and no response to my emails from their support department. I would not recommend them and would like to (a) register a complaint about Udemy; (b) appreciate guidance on obtaining a refund of my £19.99. Thanks.","Original review: Dec. 15, 2018",1
3140,"Original review: June 19, 2018I have purchased a number of courses all on Trading. Some were real good, some fair, and a few just bad. I have paid for all of them based on the idea that they are in my account forever. This is like 2 dozen courses. $ from $10 to $50! Out of the blue my account is empty. They have no phone number, they do not read the emails I send as they never get to the condition. I cannot tell them all of the names of the courses I purchased. Now they want me to dig through the credit card statements to find the courses I purchased. This is beyond the pail. Do they really not have records? This is a horror of a way to treat a customer who on the bad course I did not ask for a refund. They do not care and no phone number allows them to dismiss you the customer at their will. I am going to post everywhere I can to stop these horror of humans if they are real people.","Original review: Dec. 14, 2018",1
3141,"Original review: June 14, 2018I have purchased a course on 13 June 2018 from Udemy app via netbanking but I have neither got the course nor the money I have spent on it. The INB Times of Money Limited reference no is **. The name of the course is Tally ERP Basic with GST in Hindi.","Original review: Dec. 8, 2018",1
3142,"Original review: June 10, 2018I am an instructor for the course and have put in hours upon hours of work preparing and making the course in addition to the 5 hour course that is up on Udemy now. Everything is great, but I seemed to notice that some of the amazing reviews I got a few days ago would suddenly disappear. I contacted support to find out what happened and was informed that these reviews were removed because they were 'marked as spam'.I'm talking about REAL, GENUINE reviews that were very very good and shared experience of my course with other students. When asking if they could just be human and SEE for themselves that the review is legitimate, they said they can't and it depends fully on their bot and will take that into account for next time. Because of that, I missed some amazing reviews because these 'people' that work here are also 'bots'. Very disappointed that they would remove the good reviews and no one to speak with.
                    Read full review
                ","Original review: Dec. 3, 2018",1
3143,"Original review: June 2, 2018It takes longer and longer, to access the courses, I have paid for. Udemy claims you have access to courses. But after 6 months they do not want me to access them. As the time to download courses, takes forever. Unacceptable.","Original review: Dec. 2, 2018",2
3144,"Original review: April 29, 2018Trying to report an issue with a course. Instead Udemy's crappy support forces you to use standard answers which just pisses you off more that they don't vet their course materials and then treat customers like friggin idiots. Somebody ought to catch their senior management in a dark alley... and explain to them what it means to support their client base. POS's!","Original review: Dec. 1, 2018",1
3145,"Original review: March 31, 2018So I am a Udemy instructor and was creating my first course. After 3-4 months of painstaking work and over 4.5 hours of video content I had a smile on my face as I pressed that ""Submit for review"" button. After clicking that button it asked me to verify my address so I put my address and it used this third party verification service and I was then told they failed to verify my identity. So obviously this third party service does not have a record of me on file. I am very cautious who I give my information to so it makes sense why this third party company would not be aware of me.Anyway now I Have been given until 6th of April to prove I own the rights to my own course and verify my identity. I am very annoyed that Udemy would rely on this unreliable source and assume they would know where I live. If I fail to verify my identity by 6th of April my account is closed and course content deleted. I am very worried that all my content will be deleted and I just hope that the verification process is successful. All this work may have been for nothing. Shame on Udemy for not telling me about this ** process at the start.
                    Read full review
                ","Original review: Nov. 7, 2018",1
3146,"Original review: March 29, 2018Udemy is a classic example of corporate greed. I have taken courses and produced one. So I have seen the platform from different perspectives. The initial intention of the platform has been lost in a sea of greed. Numbers are their only concern, as Udemy only cares about data and money. They offer outrageous discounts which devalue the course value. They allow people to give a review of a course after 10 minutes of content. They have made instructors so stressed about reviews and registrations, that there is no point in focusing on quality content and developing the learning experience. Unfortunately, the learners are not getting the best material because there is no real incentive to put together quality content. So everybody loses because Udemy just wants a bunch of students enrolled and data. The platform was probably meaningful when it began. But scaling up and expanding became the priority, so now it is no longer a fun learning environment.
                    Read full review
                ","Original review: Oct. 27, 2018",2
3147,"Original review: March 22, 2018I understand you can not get a refund of courses past 30 days but of courses you never used or touched. You should be able to exchange or as they call it credits. None was offered to me both times I spoke to their support. It's only chat so believe you can't talk to a live human ever because of its all offshore handling per usual. They are all called Francisco for whatever reason. NO HELP and lastly the guy called me a sir the second time around. I am a woman. Blatant disregard for their own product and no service. Don't buy unless you know and are able to figure out in 30 days!","Original review: Oct. 25, 2018",1
3148,"Original review: March 10, 2018I purchased a course using iOS app and first they charged me more than what was listed on site. When I contacted them, they refunded me extra as Udemy credit which I have to use within 6 months. And then few days later they charged me again for $5 more than the initial costing. So basically I paid twice for same course and that too more than listed price. I am not sure what’s going on. If the system is broken, they should refund the amount on CC they charged to and not in Udemy credit. I strongly suggest DON'T use their app. That’s crap. A learning site whose app is broken. I used to be a big fan of this site but I am sure I am NOT going to use them or refer them to anyone.","Original review: Oct. 7, 2018",1
3149,"Original review: Feb. 23, 2018You should never tried them with your personal and credit card information. They don't care about their customers or their information. I had been using the service for almost one year. Initially purchased more than 10 courses. One fine day, my account was suspended and when I inquired about it - they terminated it. I asked for reason and I was just provided a link to policy with no reference to offence. The only way I could contact was through a trashy chat window where a person with fake names would keep reading the stupid script. I was told that the reason couldn't be disclosed and when I asked for my refund for the courses I was told that the courses were gone. It is disgusting how they think they can fool the customer. My concern was what if someone misused my account on their system and my personal information was compromised. They don't even have decency to alert me or let me know the reason why the account was terminated. I will never do business with them and would advise others to also stay away from them!!!
                    Read full review
                ","Original review: Sept. 6, 2018",1
3150,"Original review: Jan. 24, 2019Bought the course. Paid it. No history on purchase. Don't know where else to look to download info or password. Just gone. Did send an email to instructor but comes back unfound. Can somebody please tell me where to look and what to do. I am from South Africa and loved the above course. But just feel not getting anything and trust it is not a scam. Will have payment reversed tomorrow.","Original review: Aug. 11, 2018",1
3151,"Original review: Jan. 13, 2019I bought from Udemy around 4 course long time ago. Today I going to buy 3 more courses, however the prices before I log in (New PC) was 14cad. But after I logged in the price jumped to 25CAD. Now, I canceled my purchase and will look into other sites. Below is a screenshot for the price before and after I logged in. https://imgur.com/a/8239DfQ.","Original review: Aug. 10, 2018",1
3152,"Original review: Dec. 28, 2018Price was listed as US$29.99 and $19.99 with both discounted to US$10.99. Don't fall for this trap. Even at the discounted rate it equates to about $1.00 per minute of viewing time. I have since found other QGIS training courses on YouTube which are far more comprehensive and have no charge. I logged in to become an instructor to discover how payments are made- most of the funds go to the instructor according to the web-page but I have since discovered this is not true. This site is nothing but a money grabbing front. I will not be using them again and reading other comments will be checking my debit card for unauthorized deductions.","Original review: Aug. 3, 2018",1
3153,"Original review: Dec. 19, 2018Half year ago I bought 4 courses on Udemy. During the past time, I was able to learn and had no issues with the site functionality whatsoever. About a week ago all of a sudden I was not able to enter the site so I tried to recover my password and clicked to send further instructions to my email address. But apparently Udemy had sort of a bug and the email wasn't sent. I tried several times and waited over 24 hours but nothing appeared in my inbox. Then obviously stupid idea came to my mind - I decided to synchronize my google account with Udemy since I used the same email for it. I thought that it will recover my access to all the courses. But output was opposite. All my courses deleted and the same thing happened to my purchase history. Now I am fighting Udemy support struggling to get this problem resolved, over a week passed but there is still no adequate response from them. I provided all the required information, as transaction id's, confirmation emails from Google and Udemy but still we are going around in a circle with no result. I regret that I have decided to use their service. Their support is very low level and they don't care about their clients.
                    Read full review
                ","Original review: June 21, 2018",1
3154,"Original review: Dec. 15, 2018I've been purchasing and enjoying courses on Udemy for many years. Lately, it seems as if something is very amiss. A few weeks ago, I placed one course in my shopping cart then diverted to Paypal to pay for the purchase. Once the purchase had been completed, I realized that I had actually been charged for two courses when I never ordered a bundled product. Today, I placed a course in my shopping cart priced at $10.00. I began to start to pay when I realized that they were trying to charge me $14.99 and that's the last straw. I won't be back. Business must be bad for Udemy for them to be resorting to such shenanigans.","Original review: June 20, 2018",1
3155,"Original review: Dec. 14, 2018I purchased course from Udemy app on 12/12/2018. The bank account got debited but there were no history found in Udemy or in Google play or in DirecPay. I sent screenshot of my bank transaction, but no help from Udemy or DirecPay. My bank statement showing clearly payee name ""DirecPay"". I am from India and feeling helpless. My phone number is **. Anyone can help me pls.","Original review: June 19, 2018",1
3156,"Original review: Dec. 8, 2018I purchased a 2 bundle course from this company on Dec 3rd 2018. I did the transaction through PayPal... After 5 days of writing and responding to emails, I gotten nowhere. The customer service Dept. (if there really is one?) keeps requesting my particular issue which is paying for, but not receiving the courses requested. Basically, I've wasted time dealing with this company. They do not have a telephone number to speak to a representative. They only have emails that I've received seem to be auto-generated...but there is no clear solution here. In sum, I'm requesting a credit from PayPal and will look elsewhere from now on. PLEASE, don't waste your time.","Original review: June 14, 2018",1
3157,"Original review: Dec. 3, 2018I thought they were a good website at first. Took interest in a couple of courses I liked. One course was great. I Received a certificate and a discount voucher after I inquired about the course so they charge me £5.99. A month later I chose another course learning hypnosis and past life regression. The course was good in itself and again another certificate but no certificate was issued and an error so had to email support and when they sent the certificate it was not the same as the one in the download. This course cost me £9.99 and after you completed it you would receive a discount code for 75% off the next course. But when you choose the next course from the same lady doing the past life hypnosis the course price had gone up to £29.99 so you would still have to pay the same. Then a couple of weeks later I logged back in to udemy.com Only to find that every course price had sky rocketed up to £59.99. I initially thought I was seeing things but my partner verified the price of nearly £60 pound was true. I even took screen shots on my tablet to contact the company to ask why they are being greedy. I went onto Google Play and downloaded their application and all their courses were £9.99 but when I logged in they were £59.99. I log back out and the price goes down. I left them some feedback on Google explaining this and they never replied to my feedback left for them on the Play Store.People need to be very careful that they don't get sucked in by this rip off company. It clearly proves that they're out to try and con the people who buy their courses. There's no way of getting In Touch with the people who run this website. They don't care about their consumers but one thing I do know for sure is THEY'RE LAUGHING ALL THE WAY TO THE BANK. People need to be very careful when purchasing courses and double check the price because if Udemy think for one second you're going to pay they're going to hike up their prices hoping you click the buy now because once you press that pay now they take control of your funds in your bank and you won't get it back. I nearly fell prey to their con. Luckily I noticed the price increase and got a second opinion and had to let people know what Udemy had done so it doesn't happen to them.
                    Read full review
                ","Original review: June 10, 2018",1
3158,"Original review: Dec. 2, 2018Respected Dr. Junaid, Thank you very much to educate me. I really appreciate your Lectures also its belongs to the real world application. I will strong recommended to everyone follow respected Dr. Junaid.","Original review: June 2, 2018",5
3159,"Original review: Dec. 1, 2018I am not sure what kind of an education provider these people are, they are just in to churn up the volume and collect cash as quickly as possible than to improve user experience and customer satisfaction. They have awful administrative support and customer service. They have no phone contact, they don't correspond with people - they just want to collect money and you take your chances and send you emails to resolve issues like a robot (for all you know, it is a robot or a human imitation of one).Udemy could have been a great platform and could be one of the best but they have turned this into a complete ""quick and dirty"" customer acquisition without paying any attention whatsoever to ensure customer satisfaction. I have had so many billing issues, refund issues, platform issues and on and on and there is not enough space to write all my grievances but lest be assured that at the current rate, this business won't survive and you are better off paying some other provider because I haven't seen any improvement since I have signed up on this more than a few years ago. Sadly, it has only deteriorated. Even if it costs a bit more, you are better off with another provider as I have lost hope in Udemy.
                    Read full review
                ","Original review: April 29, 2018",2
3160,"Original review: Nov. 7, 2018I had never heard of Udemy until today. I have a credit card I have **NEVER** used and noticed a close to $200 charge on it. Initially I thought it might be a renewal fee, but it wasn't a round number. If it had been a card I use, I probably wouldn't have noticed at all, but in 4 years, the only charges ever placed on this particular card were on 22 Oct 2018 - multiple charges in Euros. The website looks fake to me.","Original review: March 31, 2018",1
3161,"Original review: Oct. 27, 2018I am trying to purchase course from Udemy and I am unable to proceed through payment with any of my card, not even through Paypal account. They don't provide a contact number to contact them. I have raised a ticket and I am waiting for their response. No one contacted me till now. It's just wastage of time. I tried to resolve the payment error in all possible ways I can. But it is of no use. Whatever we try it simply says, ""CONTACT UDEMY."" Highly dissatisfied with my experience with Udemy.","Original review: March 29, 2018",1
3162,"Original review: Oct. 25, 2018The E-Color learnings and online course was easy to navigate and I could come and go at times that suited me and my schedule. The presentation and content was great with ease of use, with the contestant temperature checks to ensure that you understand the content before moving forward. This is definitely well worth it.","Original review: March 22, 2018",5
3163,"Original review: Oct. 7, 2018The other day while on a call I noticed several emails from Udemy. Upon reading these emails I found that my account had excessive charges made to it using credit cards on file with Udemy. I logged into my account, removed the credit cards, and as I was going to change my password I was kicked out of my profile. I received an email stating that my email address was changed, not to validate the change but that it was changed. Nice. So in the interim I called my credit card companies, made fraud claims with them regarding the charges, went back and opened support incidents with Udemy. This morning I received an email asking for a screenshot of the notice of email change and they also wanted ""the last four of the credit cards, how my name appears, and the expiry date. ""Who the hell asks for an expiry date, a bit unprofessional."" I respond with the screenshot but I refuse to divulge the other information. The amount was also in excess of $1300 that was charged. I have not heard anything back from Udemy. Also there is no phone number to call, what the hell is going on here, can't find any public information about this company, nothing. Also with most online retailers that you have a credit card saved with their website, on purchases they will ask you to verify the 3 or four number code associated with the card, guess Udemy doesn't do that. I have not heard any thing back from them since my first reply to their request. Next stop the BBB.
                    Read full review
                ","Original review: March 10, 2018",1
3164,"Original review: Sept. 6, 2018I am surprised to read bad experiences about Udemy. I've found it 2 weeks ago through an internet research. I bought a few courses and some others for free. I had a direct access with immediate possibility to start any courses. The free ones are not so good and were for me unuseful... I bought it to trust my own knowledges... one of the non-native English trainer is awful... but the course was for free.... so whatever!I just finished one course I bought and I am completely happy with that! The trainer was clear, I had a lot of documents to download in order to complete the course. Some documents sum up info, some others are extra information. So TOP! I am happy with the quite quick interraction with the other students and trainers. UDEMY is the 3rd ""Academy"" for online courses I connect. And I like it! Of course the certification you obtain at the end is not an recocgnized certification, but the courses I bought are anyway not knowledge that are certified. If I subscribe for the same in another school saying ""Certification"" it is anyway not recognized and I will pay a huge more amount of money. So for me, UDEMY is OK. I am used to learn by myself. I am excited to continue with the other courses I bought.
                    Read full review
                ","Original review: Feb. 23, 2018",4
3165,"Original review: Aug. 11, 2018I am not able to login to my Udemy account. Actually my Gmail account was hacked and I have successfully recovered my account. But Udemy has blocked the account. After going through my mails I came to know that Udemy has disconnected my account for some credits. I see some Udemy credits which were not asked by me. I gave proper reason, but still Udemy is not unblocking my account!!! There is no reply from the Udemy support, they just close the ticket without any answer.","Original review: Jan. 24, 2019",1
3166,"Original review: Aug. 10, 2018I cannot access a course (Project+) on Udemy that I had paid for last month because I deleted Facebook. You cannot reach these people unless you log in! They are a ripoff and will take your money and give you nothing!","Original review: Jan. 13, 2019",1
3167,"Original review: Aug. 3, 2018The course I bought, I later found on YouTube for free. It turns out that someone has stolen the content and faked their identity as the instructor. Reported this to Udemy and wanted my money back, got no response. Not only they allow stolen content on their platform and charge money for it, they refuse to do anything about it.","Original review: Dec. 28, 2018",1
3168,"Original review: June 21, 2018A prime example of customer abuse for money. I've used this platform as an instructor and to see what my competitors are doing I've used it as a customer. Udemy keeps the courses locked, and take a lot of money from the courses I SELL. They only care about money & never responds to the tickets I leave. I've successfully taught on Udemy for sometime, but do not want to do any more business with this company for now. I'm moving my courses to other platforms, even YouTube allows medium sized instructors to make more from ads. This platform was without competition for too long, they don't care about the customers anymore because they're big. Their competitors like BitDegree or Khan Academy are closing the gap fast, and offering better courses for lower price. And treat their instructors better!","Original review: Dec. 19, 2018",2
3169,"Original review: June 20, 2018I purchased this course (Become a great singer, Your complete Vocal Training System) and paid the £19.99 by PayPal. I have not had a receipt from Udemy, no course materials and no response to my emails from their support department. I would not recommend them and would like to (a) register a complaint about Udemy; (b) appreciate guidance on obtaining a refund of my £19.99. Thanks.","Original review: Dec. 15, 2018",1
3170,"Original review: June 19, 2018I have purchased a number of courses all on Trading. Some were real good, some fair, and a few just bad. I have paid for all of them based on the idea that they are in my account forever. This is like 2 dozen courses. $ from $10 to $50! Out of the blue my account is empty. They have no phone number, they do not read the emails I send as they never get to the condition. I cannot tell them all of the names of the courses I purchased. Now they want me to dig through the credit card statements to find the courses I purchased. This is beyond the pail. Do they really not have records? This is a horror of a way to treat a customer who on the bad course I did not ask for a refund. They do not care and no phone number allows them to dismiss you the customer at their will. I am going to post everywhere I can to stop these horror of humans if they are real people.","Original review: Dec. 14, 2018",1
3171,"Original review: June 14, 2018I have purchased a course on 13 June 2018 from Udemy app via netbanking but I have neither got the course nor the money I have spent on it. The INB Times of Money Limited reference no is **. The name of the course is Tally ERP Basic with GST in Hindi.","Original review: Dec. 8, 2018",1
